locus_tag	ftype	length_bp	gene	EC_number	COG	product
HCGKCINC_01053	CDS	867				hypothetical protein
HCGKCINC_01054	CDS	1356	yjhB_1			Putative metabolite transport protein YjhB
HCGKCINC_01055	CDS	408				hypothetical protein
HCGKCINC_01056	CDS	1065				hypothetical protein
HCGKCINC_01057	CDS	762	paaF_1	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
HCGKCINC_01058	CDS	1146		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
HCGKCINC_01059	CDS	918				hypothetical protein
HCGKCINC_01060	CDS	987		1.6.5.11	COG2070	NADH:quinone reductase
HCGKCINC_01061	CDS	1251	nicP_4			Porin-like protein NicP
HCGKCINC_01062	CDS	477				hypothetical protein
HCGKCINC_01063	CDS	1494	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)]
HCGKCINC_01064	CDS	1287	puuB_2	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
HCGKCINC_01065	CDS	288				hypothetical protein
HCGKCINC_01066	CDS	756				hypothetical protein
HCGKCINC_01067	CDS	1476				hypothetical protein
HCGKCINC_01068	CDS	2544	quiP_2	3.5.1.97	COG2366	Acyl-homoserine lactone acylase QuiP
HCGKCINC_01069	CDS	642	yfcG_1	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
HCGKCINC_01070	CDS	201				hypothetical protein
HCGKCINC_01071	CDS	495				hypothetical protein
HCGKCINC_01072	CDS	561				hypothetical protein
HCGKCINC_01073	CDS	621				hypothetical protein
HCGKCINC_01074	CDS	318				hypothetical protein
HCGKCINC_01075	CDS	474				hypothetical protein
HCGKCINC_01076	CDS	498				hypothetical protein
HCGKCINC_01077	CDS	633	pal_2			Peptidoglycan-associated lipoprotein
HCGKCINC_01078	CDS	300				hypothetical protein
HCGKCINC_01079	CDS	810				hypothetical protein
HCGKCINC_01080	CDS	465				hypothetical protein
HCGKCINC_01081	CDS	2145	dinG_1	3.6.4.12	COG1199	ATP-dependent DNA helicase DinG
HCGKCINC_01082	CDS	2250				hypothetical protein
HCGKCINC_01083	CDS	1146	yfeW	3.4.16.4		Putative D-alanyl-D-alanine carboxypeptidase
HCGKCINC_01084	CDS	882	pal_3			Peptidoglycan-associated lipoprotein
HCGKCINC_01085	CDS	648	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
HCGKCINC_01086	CDS	1113	cdaR		COG3835	Carbohydrate diacid regulator
HCGKCINC_01087	CDS	1359	dsdX		COG2610	D-serine transporter DsdX
HCGKCINC_01088	CDS	1146	garK	2.7.1.165	COG1929	Glycerate 2-kinase
HCGKCINC_01089	CDS	243				hypothetical protein
HCGKCINC_01090	CDS	465	slyB		COG3133	Outer membrane lipoprotein SlyB
HCGKCINC_01091	CDS	2802	mrpA		COG1009	Na(+)/H(+) antiporter subunit A
HCGKCINC_01092	CDS	339	mnhC1		COG1006	Na(+)/H(+) antiporter subunit C1
HCGKCINC_01093	CDS	1500	mrpD		COG0651	Na(+)/H(+) antiporter subunit D
HCGKCINC_01094	CDS	525	mrpE		COG1863	Na(+)/H(+) antiporter subunit E
HCGKCINC_01095	CDS	270	mrpF		COG2212	Na(+)/H(+) antiporter subunit F
HCGKCINC_01096	CDS	348	mrpG		COG1320	Na(+)/H(+) antiporter subunit G
HCGKCINC_01097	CDS	906				hypothetical protein
HCGKCINC_01098	CDS	1098	sbnA	2.5.1.140		N-(2-amino-2-carboxyethyl)-L-glutamate synthase
HCGKCINC_01099	CDS	522				hypothetical protein
HCGKCINC_01100	CDS	252				hypothetical protein
HCGKCINC_01101	CDS	666				hypothetical protein
HCGKCINC_01102	CDS	399				hypothetical protein
HCGKCINC_01103	CDS	600				hypothetical protein
HCGKCINC_01104	CDS	915	dmlR_6			HTH-type transcriptional regulator DmlR
HCGKCINC_01105	CDS	1842	htpG_1			Chaperone protein HtpG
HCGKCINC_01106	CDS	2295				hypothetical protein
HCGKCINC_01107	CDS	702	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
HCGKCINC_01108	CDS	768	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
HCGKCINC_01109	CDS	1254				hypothetical protein
HCGKCINC_01110	CDS	924	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
HCGKCINC_01111	CDS	1122	braC		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
HCGKCINC_01112	CDS	318				hypothetical protein
HCGKCINC_01113	CDS	363				hypothetical protein
HCGKCINC_01114	CDS	408	flgB		COG1815	Flagellar basal body rod protein FlgB
HCGKCINC_01115	CDS	441	flgC		COG1558	Flagellar basal-body rod protein FlgC
HCGKCINC_01116	CDS	714	flgD		COG1843	Basal-body rod modification protein FlgD
HCGKCINC_01117	CDS	1389	flgE		COG1749	Flagellar hook protein FlgE
HCGKCINC_01118	CDS	750	flgF		COG4787	Flagellar basal-body rod protein FlgF
HCGKCINC_01119	CDS	786	flgG		COG4786	Flagellar basal-body rod protein FlgG
HCGKCINC_01120	CDS	696	flgH			Flagellar L-ring protein
HCGKCINC_01121	CDS	1110	flgI			Flagellar P-ring protein
HCGKCINC_01122	CDS	1203				hypothetical protein
HCGKCINC_01123	CDS	2052				hypothetical protein
HCGKCINC_01124	CDS	1320				hypothetical protein
HCGKCINC_01125	CDS	762	tam_1	2.1.1.144		Trans-aconitate 2-methyltransferase
HCGKCINC_01126	CDS	603		3.1.3.3	COG0560	Phosphoserine phosphatase
HCGKCINC_01127	CDS	663	ispD_1	2.7.7.60		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
HCGKCINC_01128	CDS	5085				hypothetical protein
HCGKCINC_01129	CDS	1467	fliC		COG1344	B-type flagellin
HCGKCINC_01130	CDS	372				hypothetical protein
HCGKCINC_01131	CDS	1425	fliD		COG1345	B-type flagellar hook-associated protein 2
HCGKCINC_01132	CDS	381	fliS		COG1516	Flagellar secretion chaperone FliS
HCGKCINC_01133	CDS	297				hypothetical protein
HCGKCINC_01134	CDS	1473	atoC_1		COG2204	Regulatory protein AtoC
HCGKCINC_01135	CDS	1209	atoS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase AtoS
HCGKCINC_01136	CDS	1422	atoC_2		COG2204	Regulatory protein AtoC
HCGKCINC_01137	CDS	330	fliE		COG1677	Flagellar hook-basal body complex protein FliE
HCGKCINC_01138	CDS	1797				hypothetical protein
HCGKCINC_01139	CDS	1017	fliG		COG1536	Flagellar motor switch protein FliG
HCGKCINC_01140	CDS	807				hypothetical protein
HCGKCINC_01141	CDS	1356	fliI	7.1.2.2	COG1157	Flagellum-specific ATP synthase
HCGKCINC_01142	CDS	444	fliJ		COG2882	Flagellar FliJ protein
HCGKCINC_01143	CDS	714				hypothetical protein
HCGKCINC_01144	CDS	1197				hypothetical protein
HCGKCINC_01145	CDS	1158	ydhC			Inner membrane transport protein YdhC
HCGKCINC_01146	CDS	780	nimR_4			HTH-type transcriptional regulator NimR
HCGKCINC_01147	CDS	711	rluF	5.4.99.-	COG1187	Dual-specificity RNA pseudouridine synthase RluF
HCGKCINC_01148	CDS	624				hypothetical protein
HCGKCINC_01149	CDS	1149	yliI	1.1.5.-	COG2133	Aldose sugar dehydrogenase YliI
HCGKCINC_01150	CDS	222			COG4628	DNA-binding protein
HCGKCINC_01151	CDS	192				hypothetical protein
HCGKCINC_01152	CDS	1767		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
HCGKCINC_01153	CDS	336				hypothetical protein
HCGKCINC_01154	CDS	2325	mdoB_1	2.7.8.20		Phosphoglycerol transferase I
HCGKCINC_01155	CDS	840	cvfB		COG2996	Conserved virulence factor B
HCGKCINC_01156	CDS	375				hypothetical protein
HCGKCINC_01157	CDS	555				hypothetical protein
HCGKCINC_01158	CDS	507	pal_4			Peptidoglycan-associated lipoprotein
HCGKCINC_01159	CDS	1308	dgcN	2.7.7.65	COG2199	Diguanylate cyclase DgcN
HCGKCINC_01160	CDS	573				hypothetical protein
HCGKCINC_01161	CDS	444	def_2	3.5.1.88	COG0242	Peptide deformylase
HCGKCINC_01162	CDS	132				hypothetical protein
HCGKCINC_01163	CDS	321				hypothetical protein
HCGKCINC_01164	CDS	1497	dgt_1	3.1.5.1	COG0232	Deoxyguanosinetriphosphate triphosphohydrolase
HCGKCINC_01165	CDS	753	cobB_1	2.3.1.286	COG0846	NAD-dependent protein deacylase
HCGKCINC_01166	CDS	588				hypothetical protein
HCGKCINC_01167	CDS	990	yhdN	1.1.1.-	COG0667	Aldo-keto reductase YhdN
HCGKCINC_01168	CDS	912	pgrR_1			HTH-type transcriptional regulator PgrR
HCGKCINC_01169	CDS	408	fosA	2.5.1.18	COG0346	Glutathione transferase FosA
HCGKCINC_01170	CDS	978				hypothetical protein
HCGKCINC_01171	CDS	1269	tetA			Tetracycline resistance protein, class C
HCGKCINC_01172	CDS	672				hypothetical protein
HCGKCINC_01173	CDS	351				hypothetical protein
HCGKCINC_01174	CDS	414				hypothetical protein
HCGKCINC_01175	CDS	876	hchA	3.1.2.-		Protein/nucleic acid deglycase HchA
HCGKCINC_01176	CDS	789	rpaR		COG2771	HTH-type quorum sensing-dependent transcriptional regulator RpaR
HCGKCINC_01177	CDS	1017	ppsC	2.3.1.41		Phthiocerol synthesis polyketide synthase type I PpsC
HCGKCINC_01178	CDS	876	dmlR_7			HTH-type transcriptional regulator DmlR
HCGKCINC_01179	CDS	849				hypothetical protein
HCGKCINC_01180	CDS	837	allE	3.5.3.26	COG3257	(S)-ureidoglycine aminohydrolase
HCGKCINC_01181	CDS	903	argP_1			HTH-type transcriptional regulator ArgP
HCGKCINC_01182	CDS	717	phnR_1		COG2188	Putative transcriptional regulator of 2-aminoethylphosphonate degradation operons
HCGKCINC_01183	CDS	654	serB1	3.1.3.3	COG0560	Phosphoserine phosphatase SerB1
HCGKCINC_01184	CDS	1335	uhpC		COG2271	Membrane sensor protein UhpC
HCGKCINC_01185	CDS	903	argP_2			HTH-type transcriptional regulator ArgP
HCGKCINC_01186	CDS	1182	dhaT_1	1.1.1.202	COG1454	1,3-propanediol dehydrogenase
HCGKCINC_01187	CDS	1491				hypothetical protein
HCGKCINC_01188	CDS	1917	eta	2.4.2.36		Exotoxin A
HCGKCINC_01189	CDS	369				hypothetical protein
HCGKCINC_01190	CDS	2070	pys2	3.1.-.-	COG3209	Pyocin-S2
HCGKCINC_01191	CDS	555				hypothetical protein
HCGKCINC_01192	CDS	534	rayT		COG1943	REP-associated tyrosine transposase
HCGKCINC_01193	CDS	1248	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
HCGKCINC_01194	CDS	2892				hypothetical protein
HCGKCINC_01195	CDS	711	ompR_1			Transcriptional regulatory protein OmpR
HCGKCINC_01196	CDS	1617	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
HCGKCINC_01197	CDS	210	cspA_2		COG1278	Major cold shock protein CspA
HCGKCINC_01198	CDS	384				hypothetical protein
HCGKCINC_01199	CDS	804	rlmA	2.1.1.187	COG0500	23S rRNA (guanine(745)-N(1))-methyltransferase
HCGKCINC_01200	CDS	1152	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
HCGKCINC_01201	CDS	2610				hypothetical protein
HCGKCINC_01202	CDS	813	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
HCGKCINC_01203	CDS	729				hypothetical protein
HCGKCINC_01204	CDS	789				hypothetical protein
HCGKCINC_01205	CDS	672	alyA_1	4.2.2.3		Alginate lyase
HCGKCINC_01206	CDS	321				hypothetical protein
HCGKCINC_01207	CDS	2058	loxA	1.13.11.33		Arachidonate 15-lipoxygenase
HCGKCINC_01208	CDS	735				hypothetical protein
HCGKCINC_01209	CDS	1197				Tn3 family transposase TnXax1
HCGKCINC_01210	CDS	597	napC			Cytochrome c-type protein NapC
HCGKCINC_01211	CDS	492	napB			Periplasmic nitrate reductase, electron transfer subunit
HCGKCINC_01212	CDS	2490	napA_1	1.9.6.1		Periplasmic nitrate reductase
HCGKCINC_01213	CDS	330	napD			Chaperone NapD
HCGKCINC_01214	CDS	492	napF		COG1145	Ferredoxin-type protein NapF
HCGKCINC_01215	CDS	168				hypothetical protein
HCGKCINC_01216	CDS	603				hypothetical protein
HCGKCINC_01217	CDS	678	phoP			Virulence transcriptional regulatory protein PhoP
HCGKCINC_01218	CDS	1347	phoQ	2.7.13.3	COG0642	Virulence sensor histidine kinase PhoQ
HCGKCINC_01219	CDS	3363	dgcE	2.7.7.65	COG2202	putative diguanylate cyclase DgcE
HCGKCINC_01220	CDS	1002				putative HTH-type transcriptional regulator
HCGKCINC_01221	CDS	1311	dctA2		COG1301	C4-dicarboxylate transport protein 2
HCGKCINC_01222	CDS	891	gcvA_5			Glycine cleavage system transcriptional activator
HCGKCINC_01223	CDS	630	yfcG_2	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
HCGKCINC_01224	CDS	1020	fgd	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
HCGKCINC_01225	CDS	1140	mmgC_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
HCGKCINC_01226	CDS	1182	yfdE_2	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
HCGKCINC_01227	CDS	498	sprT			Protein SprT
HCGKCINC_01228	CDS	600	yohC_1			Inner membrane protein YohC
HCGKCINC_01229	CDS	594				hypothetical protein
HCGKCINC_01230	CDS	825	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
HCGKCINC_01231	CDS	672				hypothetical protein
HCGKCINC_01232	CDS	1419	ydgI		COG0531	Putative arginine/ornithine antiporter
HCGKCINC_01233	CDS	765		3.5.3.18	COG1834	N(G),N(G)-dimethylarginine dimethylaminohydrolase
HCGKCINC_01234	CDS	1401	rocR		COG3829	Arginine utilization regulatory protein RocR
HCGKCINC_01235	CDS	771	cobB_2	2.3.1.286		NAD-dependent protein deacetylase
HCGKCINC_01236	CDS	612				hypothetical protein
HCGKCINC_01237	CDS	534				hypothetical protein
HCGKCINC_01238	CDS	663	trmR_1	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
HCGKCINC_01239	CDS	915	dmlR_8			HTH-type transcriptional regulator DmlR
HCGKCINC_01240	CDS	618	ycaC_1	4.-.-.-	COG1335	putative hydrolase YcaC
HCGKCINC_01241	CDS	408				hypothetical protein
HCGKCINC_01242	CDS	558		1.-.-.-	COG0431	NAD(P)H-dependent FMN reductase
HCGKCINC_01243	CDS	948				hypothetical protein
HCGKCINC_01244	CDS	474				hypothetical protein
HCGKCINC_01245	CDS	1842	kefC		COG0475	Glutathione-regulated potassium-efflux system protein KefC
HCGKCINC_01246	CDS	1500	ethA	1.14.13.-	COG2072	FAD-containing monooxygenase EthA
HCGKCINC_01247	CDS	936				hypothetical protein
HCGKCINC_01248	CDS	699	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
HCGKCINC_01249	CDS	636				hypothetical protein
HCGKCINC_01250	CDS	1230	mdrP			Na(+), Li(+), K(+)/H(+) antiporter
HCGKCINC_01251	CDS	960				hypothetical protein
HCGKCINC_01252	CDS	1599				hypothetical protein
HCGKCINC_01253	CDS	1479	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
HCGKCINC_01254	CDS	747	tam_2	2.1.1.144		Trans-aconitate 2-methyltransferase
HCGKCINC_01255	CDS	1368		2.3.3.14		Homocitrate synthase
HCGKCINC_01256	CDS	879				hypothetical protein
HCGKCINC_01257	CDS	615				hypothetical protein
HCGKCINC_01258	CDS	1263				hypothetical protein
HCGKCINC_01259	CDS	1821	lgrB_1			Linear gramicidin synthase subunit B
HCGKCINC_01260	CDS	1158	mltA	4.2.2.-	COG2821	Membrane-bound lytic murein transglycosylase A
HCGKCINC_01261	CDS	894	syrM1_1			HTH-type transcriptional regulator SyrM 1
HCGKCINC_01262	CDS	780	kefG	1.6.5.2		Glutathione-regulated potassium-efflux system ancillary protein KefG
HCGKCINC_01263	CDS	627	kefF	1.6.5.2		Glutathione-regulated potassium-efflux system ancillary protein KefF
HCGKCINC_01264	CDS	609				hypothetical protein
HCGKCINC_01265	CDS	891				hypothetical protein
HCGKCINC_01266	CDS	351				hypothetical protein
HCGKCINC_01267	CDS	807	nimR_5			HTH-type transcriptional regulator NimR
HCGKCINC_01268	CDS	189				hypothetical protein
HCGKCINC_01269	CDS	909	aaeA_1		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
HCGKCINC_01270	CDS	2040	aaeB_2			p-hydroxybenzoic acid efflux pump subunit AaeB
HCGKCINC_01271	CDS	258				hypothetical protein
HCGKCINC_01272	CDS	504				hypothetical protein
HCGKCINC_01273	CDS	783	nimR_6			HTH-type transcriptional regulator NimR
HCGKCINC_01274	CDS	1512	emrB_1			Colistin resistance protein EmrB
HCGKCINC_01275	CDS	1152	emrA_1			Colistin resistance protein EmrA
HCGKCINC_01276	CDS	1449	oprM_2		COG1538	Outer membrane protein OprM
HCGKCINC_01277	CDS	156				hypothetical protein
HCGKCINC_01278	CDS	885				hypothetical protein
HCGKCINC_01279	CDS	798	paaF_2	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
HCGKCINC_01280	CDS	561	yxaF_2			putative HTH-type transcriptional regulator YxaF
HCGKCINC_01281	CDS	1773				hypothetical protein
HCGKCINC_01282	CDS	2577	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
HCGKCINC_01283	CDS	315				hypothetical protein
HCGKCINC_01284	CDS	1245				hypothetical protein
HCGKCINC_01285	CDS	1782	prsD_1			Type I secretion system ATP-binding protein PrsD
HCGKCINC_01286	CDS	1299	prsE_1			Type I secretion system membrane fusion protein PrsE
HCGKCINC_01287	CDS	1446	tolC_1		COG1538	Outer membrane protein TolC
HCGKCINC_01288	CDS	1440	aprA_1	3.4.24.40	COG2931	Serralysin
HCGKCINC_01289	CDS	396	inh			Proteinase inhibitor
HCGKCINC_01290	CDS	1626				hypothetical protein
HCGKCINC_01291	CDS	1005	lhpD	1.5.1.21	COG2055	Delta(1)-pyrroline-2-carboxylate/Delta(1)-piperideine-2-carboxylate reductase
HCGKCINC_01292	CDS	1581		1.2.1.26		Alpha-ketoglutaric semialdehyde dehydrogenase
HCGKCINC_01293	CDS	918	dapA_3	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
HCGKCINC_01294	CDS	1035		4.2.1.77	COG3938	putative trans-3-hydroxy-L-proline dehydratase
HCGKCINC_01295	CDS	723	glnQ_1			Glutamine transport ATP-binding protein GlnQ
HCGKCINC_01296	CDS	645	yecS_2		COG0765	L-cystine transport system permease protein YecS
HCGKCINC_01297	CDS	666	yecS_3		COG0765	L-cystine transport system permease protein YecS
HCGKCINC_01298	CDS	1743				hypothetical protein
HCGKCINC_01299	CDS	822	artI		COG0834	Putative ABC transporter arginine-binding protein 2
HCGKCINC_01300	CDS	798	rhaS_3			HTH-type transcriptional activator RhaS
HCGKCINC_01301	CDS	1443	jefA			Drug efflux pump JefA
HCGKCINC_01302	CDS	864				hypothetical protein
HCGKCINC_01303	CDS	867	hdfR_2			HTH-type transcriptional regulator HdfR
HCGKCINC_01304	CDS	903				hypothetical protein
HCGKCINC_01305	CDS	1254	hcnB_1	1.4.99.5		Hydrogen cyanide synthase subunit HcnB
HCGKCINC_01306	CDS	237				hypothetical protein
HCGKCINC_01307	CDS	1116	hcnC_1	1.4.99.5		Hydrogen cyanide synthase subunit HcnC
HCGKCINC_01308	CDS	945		5.1.1.8	COG3938	4-hydroxyproline 2-epimerase
HCGKCINC_01309	CDS	669	glaR		COG1802	HTH-type transcriptional repressor GlaR
HCGKCINC_01310	CDS	2061	aaeB_3			p-hydroxybenzoic acid efflux pump subunit AaeB
HCGKCINC_01311	CDS	1851	btuB_1		COG4206	Vitamin B12 transporter BtuB
HCGKCINC_01312	CDS	612	btuR	2.5.1.17	COG2109	Corrinoid adenosyltransferase
HCGKCINC_01313	CDS	1308	cbiA	6.3.5.11	COG1797	Cobyrinate a,c-diamide synthase
HCGKCINC_01314	CDS	657	bluB	1.13.11.79	COG0778	5,6-dimethylbenzimidazole synthase
HCGKCINC_01315	CDS	939	cobD		COG1270	Cobalamin biosynthesis protein CobD
HCGKCINC_01316	CDS	975	hisC_2	2.6.1.9		Histidinol-phosphate aminotransferase
HCGKCINC_01317	CDS	1473	cobQ			Cobyric acid synthase
HCGKCINC_01318	CDS	522	cobP	2.7.1.156		Bifunctional adenosylcobalamin biosynthesis protein CobP
HCGKCINC_01319	CDS	1056	cobT	2.4.2.21		Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
HCGKCINC_01320	CDS	585	cobC	3.1.3.73	COG0406	Adenosylcobalamin/alpha-ribazole phosphatase
HCGKCINC_01321	CDS	738	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
HCGKCINC_01322	CDS	1506	smvA			Methyl viologen resistance protein SmvA
HCGKCINC_01323	CDS	561				hypothetical protein
HCGKCINC_01324	CDS	1821	dmdC_4	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
HCGKCINC_01325	CDS	414				hypothetical protein
HCGKCINC_01326	CDS	1200				L-lactate transporter
HCGKCINC_01327	CDS	555	btuE_2	1.11.1.15		Thioredoxin/glutathione peroxidase BtuE
HCGKCINC_01328	tRNA	96				tRNA-Ser(cga)
HCGKCINC_01329	CDS	480				hypothetical protein
HCGKCINC_01330	CDS	594	tetC_1			Transposon Tn10 TetC protein
HCGKCINC_01331	CDS	840				hypothetical protein
HCGKCINC_01332	CDS	855	sseB	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase SseB
HCGKCINC_01333	CDS	1062				hypothetical protein
HCGKCINC_01334	CDS	1125	rnd	3.1.13.5	COG0349	Ribonuclease D
HCGKCINC_01335	CDS	294	ycgL		COG3100	Protein YcgL
HCGKCINC_01336	CDS	933	ghrA	1.1.1.81		Glyoxylate/hydroxypyruvate reductase A
HCGKCINC_01337	CDS	981	czcD_2		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
HCGKCINC_01338	CDS	276	rcnR		COG1937	Transcriptional repressor RcnR
HCGKCINC_01339	CDS	450				hypothetical protein
HCGKCINC_01340	CDS	528	fecI_2		COG1595	putative RNA polymerase sigma factor FecI
HCGKCINC_01341	CDS	984	fecR_2		COG3712	Protein FecR
HCGKCINC_01342	CDS	2556	tdhA		COG1629	TonB-dependent heme receptor A
HCGKCINC_01343	CDS	540				hypothetical protein
HCGKCINC_01344	CDS	2052	dapb1	3.4.14.-		Dipeptidyl aminopeptidase BI
HCGKCINC_01345	CDS	474				hypothetical protein
HCGKCINC_01346	CDS	462				hypothetical protein
HCGKCINC_01347	CDS	774	yafJ	2.4.2.-	COG0121	Putative glutamine amidotransferase YafJ
HCGKCINC_01348	CDS	525				hypothetical protein
HCGKCINC_01349	CDS	861	cysL_1		COG0583	HTH-type transcriptional regulator CysL
HCGKCINC_01350	CDS	1116	phnW	2.6.1.37	COG0075	2-aminoethylphosphonate--pyruvate transaminase
HCGKCINC_01351	CDS	828	phnX_1	3.11.1.1	COG0637	Phosphonoacetaldehyde hydrolase
HCGKCINC_01352	CDS	912	pgrR_2			HTH-type transcriptional regulator PgrR
HCGKCINC_01353	CDS	1359	emrB_2			Multidrug export protein EmrB
HCGKCINC_01354	CDS	387				hypothetical protein
HCGKCINC_01355	CDS	615	betI_1			HTH-type transcriptional regulator BetI
HCGKCINC_01356	CDS	1542	stp			Multidrug resistance protein Stp
HCGKCINC_01357	CDS	996	cyoA		COG1622	Cytochrome bo(3) ubiquinol oxidase subunit 2
HCGKCINC_01358	CDS	1977	cyoB	7.1.1.3	COG0843	Cytochrome bo(3) ubiquinol oxidase subunit 1
HCGKCINC_01359	CDS	630	cyoC		COG1845	Cytochrome bo(3) ubiquinol oxidase subunit 3
HCGKCINC_01360	CDS	336	cyoD		COG3125	Cytochrome bo(3) ubiquinol oxidase subunit 4
HCGKCINC_01361	CDS	891	cyoE	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
HCGKCINC_01362	CDS	2199	bfrD_1		COG4774	putative TonB-dependent receptor BfrD
HCGKCINC_01363	CDS	333				hypothetical protein
HCGKCINC_01364	CDS	513				hypothetical protein
HCGKCINC_01365	CDS	408	yybH		COG4319	putative protein YybH
HCGKCINC_01366	CDS	1548	ilvA_2	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
HCGKCINC_01367	CDS	1971				hypothetical protein
HCGKCINC_01368	CDS	909	pgrR_3			HTH-type transcriptional regulator PgrR
HCGKCINC_01369	CDS	417				hypothetical protein
HCGKCINC_01370	CDS	780	actIII_1	1.3.1.-		Putative ketoacyl reductase
HCGKCINC_01371	CDS	1548				hypothetical protein
HCGKCINC_01372	CDS	732	tam_3	2.1.1.144		Trans-aconitate 2-methyltransferase
HCGKCINC_01373	CDS	207				hypothetical protein
HCGKCINC_01374	CDS	1113	nemA_1	1.3.1.-	COG1902	N-ethylmaleimide reductase
HCGKCINC_01375	CDS	1326	dctD_1			C4-dicarboxylate transport transcriptional regulatory protein DctD
HCGKCINC_01376	CDS	1902	dctB_1	2.7.13.3		C4-dicarboxylate transport sensor protein DctB
HCGKCINC_01377	CDS	1089	ansB	3.5.1.38	COG0252	Glutaminase-asparaginase
HCGKCINC_01378	CDS	1674	ggt_2	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
HCGKCINC_01379	CDS	735	glnQ_2			Glutamine transport ATP-binding protein GlnQ
HCGKCINC_01380	CDS	666	gltK		COG0765	Glutamate/aspartate import permease protein GltK
HCGKCINC_01381	CDS	747	gltJ_1		COG0765	Glutamate/aspartate import permease protein GltJ
HCGKCINC_01382	CDS	909	gltI_1		COG0834	Glutamate/aspartate import solute-binding protein
HCGKCINC_01383	CDS	459				hypothetical protein
HCGKCINC_01384	CDS	795	ped	1.1.1.311		(S)-1-Phenylethanol dehydrogenase
HCGKCINC_01385	CDS	1590				hypothetical protein
HCGKCINC_01386	CDS	1566				hypothetical protein
HCGKCINC_01387	CDS	693				hypothetical protein
HCGKCINC_01388	CDS	339				hypothetical protein
HCGKCINC_01389	CDS	351				hypothetical protein
HCGKCINC_01390	CDS	750				hypothetical protein
HCGKCINC_01391	CDS	1245				hypothetical protein
HCGKCINC_01392	CDS	1212				putative transporter
HCGKCINC_01393	CDS	414				hypothetical protein
HCGKCINC_01394	CDS	426				hypothetical protein
HCGKCINC_01395	CDS	270				hypothetical protein
HCGKCINC_01396	CDS	1107				hypothetical protein
HCGKCINC_01397	CDS	477				hypothetical protein
HCGKCINC_01398	CDS	399				hypothetical protein
HCGKCINC_01399	CDS	606				hypothetical protein
HCGKCINC_01400	CDS	894	rhtA		COG5006	Threonine/homoserine exporter RhtA
HCGKCINC_01401	CDS	1434	mdtK_1		COG0534	Multidrug resistance protein MdtK
HCGKCINC_01402	CDS	324				hypothetical protein
HCGKCINC_01403	CDS	525				hypothetical protein
HCGKCINC_01404	CDS	843				hypothetical protein
HCGKCINC_01405	CDS	2442	iutA_1			Ferric aerobactin receptor
HCGKCINC_01406	CDS	771				hypothetical protein
HCGKCINC_01407	CDS	261				hypothetical protein
HCGKCINC_01408	CDS	837	yddE_1	5.1.-.-	COG0384	putative isomerase YddE
HCGKCINC_01409	CDS	1425				IS1182 family transposase ISPa22
HCGKCINC_01410	CDS	753				hypothetical protein
HCGKCINC_01411	CDS	1866				hypothetical protein
HCGKCINC_01412	CDS	702				hypothetical protein
HCGKCINC_01413	CDS	2136				hypothetical protein
