locus_tag	ftype	length_bp	gene	EC_number	COG	product
JPCKEEFE_01000	CDS	1590	purH		COG0138	Bifunctional purine biosynthesis protein PurH
JPCKEEFE_01001	CDS	1293	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
JPCKEEFE_01002	CDS	699				hypothetical protein
JPCKEEFE_01003	CDS	273	hupA			DNA-binding protein HU-alpha
JPCKEEFE_01004	CDS	591			COG3068	putative protein
JPCKEEFE_01005	CDS	669	nfi	3.1.21.7	COG1515	Endonuclease V
JPCKEEFE_01006	CDS	339	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
JPCKEEFE_01007	CDS	996	clpV1		COG0542	Protein ClpV1
JPCKEEFE_01008	CDS	1434	pknD	2.7.11.1		Serine/threonine-protein kinase PknD
JPCKEEFE_01009	CDS	1467				hypothetical protein
JPCKEEFE_01010	CDS	765				hypothetical protein
JPCKEEFE_01011	CDS	774				hypothetical protein
JPCKEEFE_01012	CDS	483				hypothetical protein
JPCKEEFE_01013	CDS	1317	moxC	1.14.-.-	COG2141	Putative monooxygenase MoxC
JPCKEEFE_01014	CDS	1122	scmP	3.5.1.-	COG1473	N-acetylcysteine deacetylase
JPCKEEFE_01015	CDS	1020				hypothetical protein
JPCKEEFE_01016	CDS	540				hypothetical protein
JPCKEEFE_01017	CDS	504				hypothetical protein
JPCKEEFE_01018	CDS	345	wecC	1.1.1.336	COG0677	UDP-N-acetyl-D-mannosamine dehydrogenase
JPCKEEFE_01019	CDS	678	wecD	2.3.1.210	COG0454	dTDP-fucosamine acetyltransferase
JPCKEEFE_01020	CDS	1131	wecE	2.6.1.59	COG0399	dTDP-4-amino-4,6-dideoxygalactose transaminase
JPCKEEFE_01021	CDS	1251	wzxE		COG2244	Lipid III flippase
JPCKEEFE_01022	CDS	1080	wecF	2.4.1.325		TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase
JPCKEEFE_01023	CDS	1353	wzyE			putative ECA polymerase
JPCKEEFE_01024	CDS	450				hypothetical protein
JPCKEEFE_01025	CDS	240				hypothetical protein
JPCKEEFE_01026	CDS	207				hypothetical protein
JPCKEEFE_01027	CDS	2070	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
JPCKEEFE_01028	CDS	912	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
JPCKEEFE_01029	CDS	306				hypothetical protein
JPCKEEFE_01030	CDS	996	wecH	2.3.1.-	COG3274	O-acetyltransferase WecH
JPCKEEFE_01031	CDS	123	sodB	1.15.1.1	COG0605	Superoxide dismutase [Fe]
JPCKEEFE_01032	CDS	1167	ydhP_1		COG2814	Inner membrane transport protein YdhP
JPCKEEFE_01033	CDS	90	ynhF			putative protein YnhF
JPCKEEFE_01034	CDS	1026	purR_1		COG1609	HTH-type transcriptional repressor PurR
JPCKEEFE_01035	CDS	912	yahB_1			putative HTH-type transcriptional regulator YahB
JPCKEEFE_01036	CDS	1200	ydhC			Inner membrane transport protein YdhC
JPCKEEFE_01037	CDS	573				hypothetical protein
JPCKEEFE_01038	CDS	282				hypothetical protein
JPCKEEFE_01039	CDS	519				hypothetical protein
JPCKEEFE_01040	CDS	1734	tamA		COG0729	Translocation and assembly module subunit TamA
JPCKEEFE_01041	CDS	312				hypothetical protein
JPCKEEFE_01042	CDS	1128	efeO		COG2822	Iron uptake system component EfeO
JPCKEEFE_01043	CDS	834	efeU		COG0672	Ferrous iron permease EfeU
JPCKEEFE_01044	CDS	1185	nupC_1		COG1972	Nucleoside permease NupC
JPCKEEFE_01045	CDS	420				hypothetical protein
JPCKEEFE_01046	CDS	1203	putP		COG0591	Sodium/proline symporter
JPCKEEFE_01047	CDS	291				hypothetical protein
JPCKEEFE_01048	CDS	1149	lacI_1		COG1609	Lactose operon repressor
JPCKEEFE_01049	CDS	3075	lacZ_2	3.2.1.23	COG3250	Beta-galactosidase
JPCKEEFE_01050	CDS	909	hexR		COG1737	HTH-type transcriptional regulator HexR
JPCKEEFE_01051	CDS	1476	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
JPCKEEFE_01052	CDS	1812	edd	4.2.1.12	COG0129	Phosphogluconate dehydratase
JPCKEEFE_01053	CDS	396	rpsF		COG0360	30S ribosomal protein S6
JPCKEEFE_01054	CDS	315	priB		COG2965	Primosomal replication protein N
JPCKEEFE_01055	CDS	228	rpsR		COG0238	30S ribosomal protein S18
JPCKEEFE_01056	CDS	450	rplI		COG0359	50S ribosomal protein L9
JPCKEEFE_01057	CDS	930				hypothetical protein
JPCKEEFE_01058	CDS	645				hypothetical protein
JPCKEEFE_01059	CDS	621	fklB	5.2.1.8	COG0545	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
JPCKEEFE_01060	CDS	465				hypothetical protein
JPCKEEFE_01061	CDS	1065	mdtA_2			Multidrug resistance protein MdtA
JPCKEEFE_01062	CDS	3135	bepG			Efflux pump membrane transporter BepG
JPCKEEFE_01063	CDS	1122	ybdK	6.3.2.2	COG2170	Putative glutamate--cysteine ligase 2
JPCKEEFE_01064	CDS	672				hypothetical protein
JPCKEEFE_01065	CDS	930				hypothetical protein
JPCKEEFE_01066	CDS	522				hypothetical protein
JPCKEEFE_01067	CDS	1686	aspT			Aspartate/alanine antiporter
JPCKEEFE_01068	CDS	384	ybjM			Inner membrane protein YbjM
JPCKEEFE_01069	CDS	270	grxA		COG0695	Glutaredoxin 1
JPCKEEFE_01070	CDS	345				hypothetical protein
JPCKEEFE_01071	CDS	618				hypothetical protein
JPCKEEFE_01072	CDS	1671	ligB	6.5.1.2	COG0272	DNA ligase B
JPCKEEFE_01073	CDS	624	gmk	2.7.4.8	COG0194	Guanylate kinase
JPCKEEFE_01074	CDS	276	rpoZ	2.7.7.6	COG1758	DNA-directed RNA polymerase subunit omega
JPCKEEFE_01075	CDS	309				hypothetical protein
JPCKEEFE_01076	CDS	1008				hypothetical protein
JPCKEEFE_01077	CDS	219				hypothetical protein
JPCKEEFE_01078	CDS	1416	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
JPCKEEFE_01079	tRNA	76				tRNA-Val(tac)
JPCKEEFE_01080	tRNA	76				tRNA-Val(tac)
JPCKEEFE_01081	tRNA	76				tRNA-Val(tac)
JPCKEEFE_01082	tRNA	76				tRNA-Lys(ttt)
JPCKEEFE_01083	CDS	342				hypothetical protein
JPCKEEFE_01084	CDS	936	cynR			HTH-type transcriptional regulator CynR
JPCKEEFE_01085	CDS	996				hypothetical protein
JPCKEEFE_01086	CDS	216				hypothetical protein
JPCKEEFE_01087	CDS	657	ligA	6.5.1.2	COG0272	DNA ligase
JPCKEEFE_01088	CDS	762	emrB_1			Multidrug export protein EmrB
JPCKEEFE_01089	CDS	1524	ttgF			Toluene efflux pump outer membrane protein TtgF
JPCKEEFE_01090	CDS	1041	yajO	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
JPCKEEFE_01091	CDS	1377	bglC	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglC
JPCKEEFE_01092	CDS	693				hypothetical protein
JPCKEEFE_01093	CDS	168				hypothetical protein
JPCKEEFE_01094	CDS	333				hypothetical protein
JPCKEEFE_01095	CDS	501				hypothetical protein
JPCKEEFE_01096	CDS	1302				hypothetical protein
JPCKEEFE_01097	CDS	1935				hypothetical protein
JPCKEEFE_01098	CDS	747	mipA_1		COG3713	MltA-interacting protein
JPCKEEFE_01099	CDS	444	wzb	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase Wzb
JPCKEEFE_01100	CDS	1140				hypothetical protein
JPCKEEFE_01101	CDS	1584				hypothetical protein
JPCKEEFE_01102	CDS	1494				hypothetical protein
JPCKEEFE_01103	CDS	666				hypothetical protein
JPCKEEFE_01104	CDS	3621				hypothetical protein
JPCKEEFE_01105	CDS	717				hypothetical protein
JPCKEEFE_01106	CDS	666	glnM		COG0765	putative glutamine ABC transporter permease protein GlnM
JPCKEEFE_01107	CDS	783	fliY_1		COG0834	L-cystine-binding protein FliY
JPCKEEFE_01108	CDS	840				hypothetical protein
JPCKEEFE_01109	CDS	1584	hpxW	3.5.1.126	COG0405	Oxamate amidohydrolase proenzyme
JPCKEEFE_01110	CDS	189				hypothetical protein
JPCKEEFE_01111	CDS	204				hypothetical protein
JPCKEEFE_01112	CDS	378				hypothetical protein
JPCKEEFE_01113	CDS	471	slyB_2		COG3133	Outer membrane lipoprotein SlyB
JPCKEEFE_01114	CDS	1263	arcA_1	3.5.3.6	COG2235	Arginine deiminase
JPCKEEFE_01115	CDS	1440	arcD		COG0531	Arginine/ornithine antiporter
JPCKEEFE_01116	CDS	678	phoP_2			Transcriptional regulatory protein PhoP
JPCKEEFE_01117	CDS	270				hypothetical protein
JPCKEEFE_01118	CDS	1437	degP	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
JPCKEEFE_01119	CDS	1158	cdaR		COG3835	Carbohydrate diacid regulator
JPCKEEFE_01120	CDS	390				hypothetical protein
JPCKEEFE_01121	CDS	825	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
JPCKEEFE_01122	CDS	1098	glnD_1		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
JPCKEEFE_01123	CDS	177				hypothetical protein
JPCKEEFE_01124	CDS	738	ycdX	3.1.3.-	COG1387	putative phosphatase YcdX
JPCKEEFE_01125	CDS	939	ghrA	1.1.1.79	COG0111	Glyoxylate/hydroxypyruvate reductase A
JPCKEEFE_01126	tRNA	88				tRNA-Ser(gga)
JPCKEEFE_01127	CDS	945	dmlR_1			HTH-type transcriptional regulator DmlR
JPCKEEFE_01128	CDS	861				hypothetical protein
JPCKEEFE_01129	CDS	678	ycaC	4.-.-.-	COG1335	putative hydrolase YcaC
JPCKEEFE_01130	tRNA	87				tRNA-Ser(gga)
JPCKEEFE_01131	CDS	474	ampR			HTH-type transcriptional activator AmpR
JPCKEEFE_01132	CDS	1506	pnbA	3.1.1.-	COG2272	Para-nitrobenzyl esterase
JPCKEEFE_01133	CDS	1344			COG5383	putative protein
JPCKEEFE_01134	CDS	186				hypothetical protein
JPCKEEFE_01135	CDS	495	yciF		COG3685	Protein YciF
JPCKEEFE_01136	CDS	108				hypothetical protein
JPCKEEFE_01137	CDS	507	yciE		COG3685	Protein YciE
JPCKEEFE_01138	CDS	243				hypothetical protein
JPCKEEFE_01139	CDS	582				hypothetical protein
JPCKEEFE_01140	CDS	1320	brnQ		COG1114	Branched-chain amino acid transport system 2 carrier protein
JPCKEEFE_01141	CDS	1296	phoR	2.7.13.3		Phosphate regulon sensor protein PhoR
JPCKEEFE_01142	CDS	690	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
JPCKEEFE_01143	CDS	543				hypothetical protein
JPCKEEFE_01144	CDS	306				hypothetical protein
JPCKEEFE_01145	CDS	1644	yojI		COG4615	ABC transporter ATP-binding/permease protein YojI
JPCKEEFE_01146	CDS	657	alkB	1.14.11.33	COG3145	Alpha-ketoglutarate-dependent dioxygenase AlkB
JPCKEEFE_01147	CDS	1059	ada		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
JPCKEEFE_01148	CDS	1056	apbE_1	2.7.1.180	COG1477	FAD:protein FMN transferase
JPCKEEFE_01149	CDS	144	ompC			Outer membrane porin C
JPCKEEFE_01150	CDS	915	hdfR_2			HTH-type transcriptional regulator HdfR
JPCKEEFE_01151	CDS	1215	alaA	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaA
JPCKEEFE_01152	CDS	600	yfbR	3.1.3.89	COG1896	5'-deoxynucleotidase YfbR
JPCKEEFE_01153	CDS	1356				hypothetical protein
JPCKEEFE_01154	CDS	333				hypothetical protein
JPCKEEFE_01155	CDS	435	umuD_2	3.4.21.-	COG1974	Protein UmuD
JPCKEEFE_01156	CDS	1263	umuC		COG0389	Protein UmuC
JPCKEEFE_01157	CDS	864	pdxI	1.1.1.65		Pyridoxine 4-dehydrogenase
JPCKEEFE_01158	CDS	1662	tsr_2		COG0840	Methyl-accepting chemotaxis protein I
JPCKEEFE_01159	CDS	564	smrA	3.1.-.-	COG2840	putative DNA endonuclease SmrA
JPCKEEFE_01160	CDS	183	diaA		COG0279	DnaA initiator-associating protein DiaA
JPCKEEFE_01161	CDS	576	osmY_1		COG2823	Osmotically-inducible protein Y
JPCKEEFE_01162	CDS	1038			COG0701	Putative two-component membrane permease complex subunit SMU_747c
JPCKEEFE_01163	CDS	645				hypothetical protein
JPCKEEFE_01164	CDS	519	yhbO	3.1.2.-	COG0693	Protein/nucleic acid deglycase 2
JPCKEEFE_01165	CDS	435				hypothetical protein
JPCKEEFE_01166	CDS	330				hypothetical protein
JPCKEEFE_01167	CDS	504				hypothetical protein
JPCKEEFE_01168	CDS	567	ubiJ_1			Ubiquinone biosynthesis accessory factor UbiJ
JPCKEEFE_01169	CDS	222				hypothetical protein
JPCKEEFE_01170	CDS	1053	fbaB	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
JPCKEEFE_01171	CDS	1278	yegT_1			Putative nucleoside transporter YegT
JPCKEEFE_01172	CDS	1005				hypothetical protein
JPCKEEFE_01173	CDS	954	iolC	2.7.1.92	COG0524	5-dehydro-2-deoxygluconokinase
JPCKEEFE_01174	CDS	747	nagR		COG2188	HTH-type transcriptional repressor NagR
JPCKEEFE_01175	CDS	267	ltaE	4.1.2.48	COG2008	Low specificity L-threonine aldolase
JPCKEEFE_01176	CDS	1437				hypothetical protein
JPCKEEFE_01177	CDS	1014	oleD	1.1.1.412	COG0451	2-alkyl-3-oxoalkanoate reductase
JPCKEEFE_01178	CDS	711	gbpA_1			GlcNAc-binding protein A
JPCKEEFE_01179	CDS	1125				hypothetical protein
JPCKEEFE_01180	CDS	453				hypothetical protein
JPCKEEFE_01181	CDS	465	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
JPCKEEFE_01182	CDS	759	ispU	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
JPCKEEFE_01183	CDS	858	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
JPCKEEFE_01184	CDS	1353	rseP	3.4.24.-	COG0750	Regulator of sigma-E protease RseP
JPCKEEFE_01185	CDS	438				hypothetical protein
JPCKEEFE_01186	CDS	123	malY		COG1168	Protein MalY
JPCKEEFE_01187	CDS	1002	add	3.5.4.4	COG1816	Adenosine deaminase
JPCKEEFE_01188	CDS	1041	ydgJ_2	1.-.-.-	COG0673	putative oxidoreductase YdgJ
JPCKEEFE_01189	CDS	216	ydgT			Transcription modulator YdgT
JPCKEEFE_01190	CDS	441	ydgK			Inner membrane protein YdgK
JPCKEEFE_01191	CDS	582	rsxA	7.-.-.-	COG4657	Ion-translocating oxidoreductase complex subunit A
JPCKEEFE_01192	CDS	579	rsxB	7.-.-.-	COG2878	Ion-translocating oxidoreductase complex subunit B
JPCKEEFE_01193	CDS	288				hypothetical protein
JPCKEEFE_01194	CDS	306				hypothetical protein
JPCKEEFE_01195	CDS	897	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
JPCKEEFE_01196	CDS	1563	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
JPCKEEFE_01197	CDS	1596	trpGD		COG0512	Bifunctional protein TrpGD
JPCKEEFE_01198	CDS	228				hypothetical protein
JPCKEEFE_01199	CDS	1011	cydB_1	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
JPCKEEFE_01200	CDS	1626	treS	3.2.1.1	COG0366	Trehalose synthase/amylase TreS
JPCKEEFE_01201	CDS	987				hypothetical protein
JPCKEEFE_01202	CDS	507	pncC	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
JPCKEEFE_01203	CDS	447				hypothetical protein
JPCKEEFE_01204	CDS	513				hypothetical protein
JPCKEEFE_01205	CDS	2034	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
JPCKEEFE_01206	CDS	471				hypothetical protein
JPCKEEFE_01207	CDS	720	btsR		COG3279	Transcriptional regulatory protein BtsR
JPCKEEFE_01208	CDS	1233	btsS	2.7.13.3	COG3275	Sensor histidine kinase BtsS
JPCKEEFE_01209	CDS	519	arnC	2.4.2.53	COG0463	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
JPCKEEFE_01210	CDS	1983	arnA		COG0223	Bifunctional polymyxin resistance protein ArnA
JPCKEEFE_01211	CDS	903	arnD	3.5.1.-	COG0726	putative 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD
JPCKEEFE_01212	CDS	1656	arnT	2.4.2.43	COG1807	Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
JPCKEEFE_01213	CDS	339	arnE		COG0697	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
JPCKEEFE_01214	CDS	360				hypothetical protein
JPCKEEFE_01215	CDS	780	srlD	1.1.1.140	COG1028	Sorbitol-6-phosphate 2-dehydrogenase
JPCKEEFE_01216	CDS	363	srlB		COG3731	PTS system glucitol/sorbitol-specific EIIA component
JPCKEEFE_01217	CDS	960	srlE	2.7.1.198	COG3732	PTS system glucitol/sorbitol-specific EIIB component
JPCKEEFE_01218	CDS	564	srlA		COG3730	PTS system glucitol/sorbitol-specific EIIC component
JPCKEEFE_01219	CDS	1101	mltB	4.2.2.-	COG2951	Membrane-bound lytic murein transglycosylase B
JPCKEEFE_01220	CDS	654	mntB_1		COG1121	Manganese transport system ATP-binding protein MntB
JPCKEEFE_01221	CDS	471	menF	5.4.4.2	COG1169	Isochorismate synthase MenF
JPCKEEFE_01222	CDS	1671	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
JPCKEEFE_01223	CDS	777	menH_4	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
JPCKEEFE_01224	CDS	858	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
JPCKEEFE_01225	CDS	966	menC	4.2.1.113	COG1441	o-succinylbenzoate synthase
JPCKEEFE_01226	CDS	1338	nuoF	7.1.1.-	COG1894	NADH-quinone oxidoreductase subunit F
JPCKEEFE_01227	CDS	501	nuoE	7.1.1.-	COG1905	NADH-quinone oxidoreductase subunit E
JPCKEEFE_01228	CDS	1803	nuoC	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit C/D
JPCKEEFE_01229	CDS	675	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
JPCKEEFE_01230	CDS	441	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
JPCKEEFE_01231	CDS	273				hypothetical protein
JPCKEEFE_01232	CDS	960	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
JPCKEEFE_01233	CDS	2898	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
JPCKEEFE_01234	CDS	930	yahB_2			putative HTH-type transcriptional regulator YahB
JPCKEEFE_01235	CDS	606				hypothetical protein
JPCKEEFE_01236	CDS	1542	fdrA		COG0074	Protein FdrA
JPCKEEFE_01237	CDS	1416				hypothetical protein
JPCKEEFE_01238	CDS	1014				hypothetical protein
JPCKEEFE_01239	CDS	516	sfaG			S-fimbrial protein subunit SfaG
JPCKEEFE_01240	CDS	2523	fimD		COG3188	Outer membrane usher protein FimD
JPCKEEFE_01241	CDS	678	elfD		COG3121	putative fimbrial chaperone protein ElfD
JPCKEEFE_01242	CDS	273				hypothetical protein
JPCKEEFE_01243	CDS	1698	maeA_1	1.1.1.38	COG0281	NAD-dependent malic enzyme
JPCKEEFE_01244	CDS	138	sra			Stationary-phase-induced ribosome-associated protein
JPCKEEFE_01245	CDS	216	bdm			Protein bdm
JPCKEEFE_01246	CDS	852				hypothetical protein
JPCKEEFE_01247	CDS	906	dmlR_2			HTH-type transcriptional regulator DmlR
JPCKEEFE_01248	CDS	429	osmC	1.11.1.15	COG1764	Peroxiredoxin OsmC
JPCKEEFE_01249	CDS	981	cdhR		COG4977	HTH-type transcriptional regulator CdhR
JPCKEEFE_01250	CDS	363				hypothetical protein
JPCKEEFE_01251	CDS	231				hypothetical protein
JPCKEEFE_01252	CDS	1965	rlhA_1		COG0826	23S rRNA 5-hydroxycytidine synthase
JPCKEEFE_01253	CDS	528	sutR_1		COG1396	HTH-type transcriptional regulator SutR
JPCKEEFE_01254	CDS	231				hypothetical protein
JPCKEEFE_01255	CDS	129				hypothetical protein
JPCKEEFE_01256	CDS	252				hypothetical protein
JPCKEEFE_01257	CDS	2781	namA	1.6.99.1		NADPH dehydrogenase
JPCKEEFE_01258	CDS	480				hypothetical protein
JPCKEEFE_01259	CDS	1539	nhaB		COG3067	Na(+)/H(+) antiporter NhaB
JPCKEEFE_01260	CDS	531	dsbB		COG1495	Disulfide bond formation protein B
JPCKEEFE_01261	CDS	441				hypothetical protein
JPCKEEFE_01262	CDS	660	ycgM		COG0179	putative protein YcgM
JPCKEEFE_01263	CDS	276	ycgL		COG3100	Protein YcgL
JPCKEEFE_01264	CDS	708	minC		COG0850	Septum site-determining protein MinC
JPCKEEFE_01265	CDS	264				hypothetical protein
JPCKEEFE_01266	CDS	1230	pepT_2	3.4.11.4	COG2195	Peptidase T
JPCKEEFE_01267	CDS	594	tehB	2.1.1.265	COG0500	Tellurite methyltransferase
JPCKEEFE_01268	CDS	1002	tehA		COG1275	Tellurite resistance protein TehA
JPCKEEFE_01269	CDS	981				hypothetical protein
JPCKEEFE_01270	CDS	549	rimL	2.3.1.-	COG1670	Ribosomal-protein-serine acetyltransferase
JPCKEEFE_01271	CDS	2679	adhE		COG1012	Aldehyde-alcohol dehydrogenase
JPCKEEFE_01272	CDS	525	tdk	2.7.1.21	COG1435	Thymidine kinase
JPCKEEFE_01273	CDS	414	hns		COG2916	DNA-binding protein H-NS
JPCKEEFE_01274	CDS	135	galU	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
JPCKEEFE_01275	CDS	999				hypothetical protein
JPCKEEFE_01276	CDS	303	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
JPCKEEFE_01277	CDS	555	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
JPCKEEFE_01278	CDS	543	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
JPCKEEFE_01279	CDS	978	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
JPCKEEFE_01280	CDS	1731	nuoG	7.1.1.-	COG1034	NADH-quinone oxidoreductase subunit G
JPCKEEFE_01281	CDS	426				hypothetical protein
JPCKEEFE_01282	CDS	429	uspG_2		COG0589	Universal stress protein UP12
JPCKEEFE_01283	CDS	1566	ahpF	1.8.1.-	COG3634	Alkyl hydroperoxide reductase subunit F
JPCKEEFE_01284	CDS	564	ahpC_1	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
JPCKEEFE_01285	CDS	258				hypothetical protein
JPCKEEFE_01286	CDS	1059	tar_2		COG0840	Methyl-accepting chemotaxis protein II
JPCKEEFE_01287	CDS	360				hypothetical protein
JPCKEEFE_01288	CDS	999	fbp	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
JPCKEEFE_01289	CDS	1374	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
JPCKEEFE_01290	CDS	552				hypothetical protein
JPCKEEFE_01291	CDS	801	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
JPCKEEFE_01292	CDS	1149	nagA	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
JPCKEEFE_01293	CDS	1221	nagC		COG1940	N-acetylglucosamine repressor
JPCKEEFE_01294	CDS	753	nagD	3.1.3.5	COG0647	Ribonucleotide monophosphatase NagD
JPCKEEFE_01295	CDS	345				hypothetical protein
JPCKEEFE_01296	CDS	219				hypothetical protein
JPCKEEFE_01297	CDS	1065	ulaG	3.1.1.-	COG2220	putative L-ascorbate-6-phosphate lactonase UlaG
JPCKEEFE_01298	CDS	1401	ulaA		COG3037	Ascorbate-specific PTS system EIIC component
JPCKEEFE_01299	CDS	306	ulaB	2.7.1.194	COG3414	Ascorbate-specific PTS system EIIB component
JPCKEEFE_01300	CDS	468	ulaC_1		COG1762	Ascorbate-specific PTS system EIIA component
JPCKEEFE_01301	CDS	651	ulaD	4.1.1.85	COG0269	3-keto-L-gulonate-6-phosphate decarboxylase UlaD
JPCKEEFE_01302	CDS	237				hypothetical protein
JPCKEEFE_01303	CDS	324				hypothetical protein
JPCKEEFE_01304	CDS	390				hypothetical protein
JPCKEEFE_01305	CDS	528				hypothetical protein
JPCKEEFE_01306	CDS	1161				hypothetical protein
JPCKEEFE_01307	CDS	228				hypothetical protein
JPCKEEFE_01308	CDS	477				hypothetical protein
JPCKEEFE_01309	CDS	459	klcA			Antirestriction protein KlcA
JPCKEEFE_01310	CDS	240				hypothetical protein
JPCKEEFE_01311	CDS	822				hypothetical protein
JPCKEEFE_01312	CDS	297				hypothetical protein
JPCKEEFE_01313	CDS	273				hypothetical protein
JPCKEEFE_01314	CDS	738				hypothetical protein
JPCKEEFE_01315	CDS	762	era_1			GTPase Era
JPCKEEFE_01316	CDS	2394	malP_1	2.4.1.1	COG0058	Maltodextrin phosphorylase
JPCKEEFE_01317	CDS	2079	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
JPCKEEFE_01318	CDS	588	fdnG_1	1.17.5.3	COG0243	Formate dehydrogenase, nitrate-inducible, major subunit
JPCKEEFE_01319	CDS	879	yddG		COG0697	Aromatic amino acid exporter YddG
JPCKEEFE_01320	CDS	1074	ompD		COG3203	Outer membrane porin protein OmpD
JPCKEEFE_01321	CDS	537	yyaP		COG0262	putative protein YyaP
JPCKEEFE_01322	CDS	987	smvA			Methyl viologen resistance protein SmvA
JPCKEEFE_01323	CDS	2229				hypothetical protein
JPCKEEFE_01324	CDS	1209				putative MFS-type transporter
JPCKEEFE_01325	CDS	990	ldhA	1.1.1.28	COG1052	D-lactate dehydrogenase
JPCKEEFE_01326	CDS	246				hypothetical protein
JPCKEEFE_01327	CDS	531	rppH	3.6.1.-	COG0494	RNA pyrophosphohydrolase
JPCKEEFE_01328	CDS	693	mutH		COG3066	DNA mismatch repair protein MutH
JPCKEEFE_01329	CDS	219	ygdR_3			putative lipoprotein YgdR
JPCKEEFE_01330	CDS	468				hypothetical protein
JPCKEEFE_01331	CDS	801	manY		COG3715	PTS system mannose-specific EIIC component
JPCKEEFE_01332	CDS	966	manX	2.7.1.191	COG2893	PTS system mannose-specific EIIAB component
JPCKEEFE_01333	CDS	1560				hypothetical protein
JPCKEEFE_01334	CDS	498	pdeD	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeD
JPCKEEFE_01335	CDS	279				hypothetical protein
JPCKEEFE_01336	CDS	789	cmpC	3.6.3.-		Bicarbonate transport ATP-binding protein CmpC
JPCKEEFE_01337	CDS	882	cmpB			Bicarbonate transport system permease protein CmpB
JPCKEEFE_01338	CDS	1248	nrtA			Nitrate/nitrite binding protein NrtA
JPCKEEFE_01339	CDS	597	nasR			Nitrate regulatory protein
JPCKEEFE_01340	CDS	378	resA			Thiol-disulfide oxidoreductase ResA
JPCKEEFE_01341	CDS	1467	ddc	4.1.1.86	COG0076	L-2,4-diaminobutyrate decarboxylase
